	kvk_number	name	alternative_names	norms	websites	sbi_code	sbi_code_description	zipcode	city	segment	category	employees	created_at
6844	31022231	van hoogevest architecten	['bureau voor architectuur en woonomgeving', 'architectenbureau ir t van hoogevest', 'architectenbureau van hoogevest holding', 'van hoogevest architectevan hoogevest architecten']	['unknown']		71111	Architecten (geen interieurarchitecten)	3811BA	Amersfoort	nan	nan	19.0	2020-12-22T16:20:03.972303+01:00
6845	24116691	mas architectuur	['mas architectuur', 'tuns + horsting architecten', 'tuns + horsting architekten']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.masarchitectuur.nl,www.masarchitectuur.nl	71111	Architecten (geen interieurarchitecten)	3011KA	Rotterdam	nan	nan	14.0	2020-12-22T16:20:03.972352+01:00
6846	54354994	jvantspijker	['jvantspijker', 'jvantspijker urbanism architecture research', 'jvantspijker uar']	['ergonomie_administratieve_ruimtes__en_kantoren', 'unknown']	www.jvantspijker.com	71111	Architecten (geen interieurarchitecten)	3026GV	Rotterdam	nan	nan	1.0	2020-12-22T16:20:03.972400+01:00
6847	37100401	architectenburo ir henri leloup	['architectenburo ir henri leloup', 'leloup architecte']	['unknown']	www.leloup.nl	71111	Architecten (geen interieurarchitecten)	1473PH	Warder	nan	nan	4.0	2020-12-22T16:20:03.972445+01:00
6848	74991086	bureau kroner	['bureau kroner architecten', 'bureau kroner']	['unknown']	www.bureaukroner.nl	71111	Architecten (geen interieurarchitecten)	2516BC	's-Gravenhage	nan	nan	13.0	2020-12-22T16:20:03.972489+01:00
6849	27169367	de wit architecten	['de wit architectehoek & de wit architecte']	['unknown']	www.hoekwit.nl	71111	Architecten (geen interieurarchitecten)	2611LS	Delft	nan	nan	2.0	2020-12-22T16:20:03.972531+01:00
6850	23032523	EGM Adviseurs	['egm beheer', 'egm adviseurs', 'egm architects', 'egm', 'egm workspace', 'egm architecten', 'egm interiors', 'huren bij egm', 'egm healthcare', 'egm r&d', 'egm interieur', 'egm consultants', 'egm architectepowered by egm']	['projectgroep energieprestatie van gebouwen']	www.egm.nl,www.egm.nl,www.egm.nl,www.egm.nl,www.egm.nl,www.egm.nl	71111	Architecten (geen interieurarchitecten)	3311JX	Dordrecht	MKB, ZZP	Adviserende organisaties	120.0	2020-12-22T16:20:03.972573+01:00
6851	08098717	maas architecten	['maas architectemaas architecten']	['unknown']	www.maasarchitecten.nl,www.maasarchitecten.nl	71111	Architecten (geen interieurarchitecten)	7241AK	Lochem	nan	nan	12.0	2020-12-22T16:20:03.997184+01:00
6852	57383030	office winhov	['office winhov', 'office_winhov']	['unknown']		71111	Architecten (geen interieurarchitecten)	1022WV	Amsterdam	nan	nan	17.0	2020-12-22T16:20:03.997281+01:00
6853	34163689	studioninedots	['studioninedots', 'hvdn architecteherder en van der neut architecteherder en van der neut architecten']	['unknown']	www.studioninedots.nl	71111	Architecten (geen interieurarchitecten)	1021KP	Amsterdam	nan	nan	12.0	2020-12-22T16:20:03.997336+01:00
6854	35014574	MS Schippers	['verbeek', 'zijlstra', 'architecten bna', 'ms schippers', 'zijlstra schipper architectenbureau bna', 'schipper']	['ink next']	www.zijlstraschipper.nl	71111	Architecten (geen interieurarchitecten)	1531MS	Wormer	nan	nan	9.0	2020-12-22T16:20:03.997385+01:00
6855	75326035	NOne	['none', 'none design atelier']	['cybersecurity & privacy']		71111	Architecten (geen interieurarchitecten)	3031BB	Rotterdam	nan	nan	0.0	2020-12-22T16:20:03.997432+01:00
6856	23085264	Spekkink C & R	['spekkink consultancy & research', 'd spekkink', 'spekkink c & r']	['dagelijks bestuur - regels voor informatiemodellering van de gebouwde omgeving']		71111	Architecten (geen interieurarchitecten)	4285WS	Woudrichem	Industrie & Handel	Voorwaardenscheppende organisatie / opdrachtgevers	1.0	2020-12-22T16:20:03.997476+01:00
6857	74925431	Putter Partners Architecten	['putter partners architecteputter partners architecten rotterdam']	['nen2535 sw inn']	www.putterpartners.nl,www.putterpartners.nl	71111	Architecten (geen interieurarchitecten)	3034CJ	Rotterdam	MKB, ZZP	nan	9.0	2020-12-22T16:20:03.997522+01:00
6858	14628623	architecten aan de maas	['swinkels passchier gebouwbeheer-systemen', 'architecten aan de maas', 'sp architecten aan de maas']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.architectenaandemaas.com	71111	Architecten (geen interieurarchitecten)	6221SE	Maastricht	nan	nan	72.0	2020-12-22T16:20:03.997564+01:00
6859	17159750	Archimil	['hydrogenius', 'kanters groep', 'nipa milieutechniek', 'aelmans', 'archimil']	['herziening normen asbest ondezoek']	www.archimil.nl	71111	Architecten (geen interieurarchitecten)	5721GJ	Asten	nan	nan	7.0	2020-12-22T16:20:03.997609+01:00
6860	06036213	beltman architecten & ingenieurs	['beltman architectebouwontwerpgroep beltman', 'beltma architecten & ingenieurs', 'beltman architecten & ingenieurs']	['unknown']	www.beltmanarchitecten.nl,www.beltmanarchitecten.nl,www.beltmanarchitecten.nl	71111	Architecten (geen interieurarchitecten)	7521BE	Enschede	nan	nan	12.0	2020-12-22T16:20:03.997653+01:00
6861	58405968	schaap en sturm architecten	['schaap en sturm architecte', 'schaap en sturm architecteschaap en sturm architecten']	['unknown']		71111	Architecten (geen interieurarchitecten)	4701LL	Roosendaal	nan	nan	0.0	2020-12-22T16:20:04.023236+01:00
6862	30226038	ter braak architecten	['ter braak architecteter braak architecten', 'ter braak architecten']	['unknown', 'gezond_binnenklimaat_van_gebouwen']		71111	Architecten (geen interieurarchitecten)	3511AC	Utrecht	nan	nan	7.0	2020-12-22T16:20:04.023383+01:00
6863	58383042	van dijl architecten	['van dijl architectestudio van dijl architecten vof']	['unknown']	vandijl.nl,vandijl.nl	71111	Architecten (geen interieurarchitecten)	1217RX	Hilversum	nan	nan	2.0	2020-12-22T16:20:04.023470+01:00
6864	17200792	archiplex	['archiplex']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.archiplex.nl,www.archiplex.nl	71111	Architecten (geen interieurarchitecten)	5611TR	Eindhoven	nan	nan	1.0	2020-12-22T16:20:04.023545+01:00
6865	72826169	Atriensis	['atriensis projecten', 'atriensis']	['nen 8025', 'gezond_binnenklimaat_van_gebouwen']	www.atriensis.nl	71111	Architecten (geen interieurarchitecten)	5612HZ	Eindhoven	nan	nan	50.0	2020-12-22T16:20:04.023614+01:00
6866	10145588	Haskoning	['haskoning', 'haskoning ingenieurs- en architectenbureau']	['opleggingen']		71111	Architecten (geen interieurarchitecten)	6534AB	Nijmegen	Industrie & Handel	Adviserende organisaties	0.0	2020-12-22T16:20:04.023681+01:00
6867	08206701	pr8 vastgoedadviseurs	['pr8 vastgoedadviseurs', 'pr8 architectepr8 bouwmanagement', 'pr8 interieur architectepr8 vastgoedadviseurs']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.pr8.nl	71111	Architecten (geen interieurarchitecten)	7609RG	Almelo	nan	nan	5.0	2020-12-22T16:20:04.023746+01:00
6868	27184664	fokkema & partners architecten	['fokkema architecten', 'fokkema & partners architectefokkema & partners architecten', 'fokkema & partners architecten']	['ergonomie_administratieve_ruimtes__en_kantoren', 'unknown']		71111	Architecten (geen interieurarchitecten)	2611AL	Delft	nan	nan	20.0	2020-12-22T16:20:04.023814+01:00
6869	16070296	architectenbureau visser en bouwman	['passchier / visser / bouwman architecten', 'passchier & visser architekten', 'architektenburo noord', 'architectenbureau visser en bouwmaarchitectenbureau visser en bouwman', 'architectenbureau visser en bouwman']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.visserenbouwman.nl,www.visserenbouwman.nl	71111	Architecten (geen interieurarchitecten)	5231XP	's-Hertogenbosch	nan	nan	14.0	2020-12-22T16:20:04.023882+01:00
6870	36049833	nieuweboer architecten	['nieuweboer architectearchitektenburo bob nieuweboer', 'architektenburo bob nieuweboer', 'nieuweboer architectenieuweboer architectearchitektenburo bob nieuweboer']	['unknown']	www.bobnieuweboer.nl	71111	Architecten (geen interieurarchitecten)	1681PA	Zwaagdijk-Oost	nan	nan	8.0	2020-12-22T16:20:04.023955+01:00
6871	34319346	van es architecten	['van es architectelodewijk van es architect']	['unknown']		71111	Architecten (geen interieurarchitecten)	1021JL	Amsterdam	nan	nan	1.0	2020-12-22T16:20:04.051115+01:00
6872	74596241	van den heuvel architecten	['van den heuvel architectestrikwerda van den heuvel architectestudio gjs', 'studio gjs architectebramvandenheuveleuan den heuvel architecten']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.bramvandenheuvel.eu,www.bramvandenheuvel.eu	71111	Architecten (geen interieurarchitecten)	1771BE	Wieringerwerf	nan	nan	4.0	2020-12-22T16:20:04.051270+01:00
6873	62968548	sp architecten aan de maas	['sp architecte', 'sp architecten aan de maas']	['unknown']		71111	Architecten (geen interieurarchitecten)	6221SE	Maastricht	nan	nan	4.0	2020-12-22T16:20:04.051363+01:00
6874	27088849	atelier pro architekten	['atelier pro', 'atelier pro architekteatelier pro architekten', 'atelier pro arch', 'atelier pro architekten']	['unknown']	www.atelierpro.nl	71111	Architecten (geen interieurarchitecten)	2585JB	's-Gravenhage	nan	nan	41.0	2020-12-22T16:20:04.051439+01:00
6875	30055708	architektenbureau huub van der zee	['architektenbureau huub van der zee', 'architektenbur huub van der zee']	['unknown', 'gezond_binnenklimaat_van_gebouwen']		71111	Architecten (geen interieurarchitecten)	3991AA	Houten	nan	nan	7.0	2020-12-22T16:20:04.051513+01:00
6876	28095915	DVTadvies	['de vlieg techniek', 'dvtadvies', 'bouwmade vlieg techniek', 'eco2 energy solutions', 'bouwkundig inspectiecentrum', 'dvt']	['ergonomie_administratieve_ruimtes__en_kantoren', 'beleidsmatig kader beheer gebouwde omgeving', 'gezond_binnenklimaat_van_gebouwen']	www.adakeur.nl,www.adakeur.nl,www.adakeur.nl	71111	Architecten (geen interieurarchitecten)	3542AW	Utrecht	nan	nan	24.0	2020-12-22T16:20:04.051586+01:00
6877	75284014	studio komma	['studio komma']	['unknown']	www.studiokomma.nl	71111	Architecten (geen interieurarchitecten)	2585JB	's-Gravenhage	nan	nan	3.0	2020-12-22T16:20:04.051661+01:00
6878	72192275	Waterschapsbedrijf Limburg	['cmc waterprojecten limburg', 'comb mobilis croonwolter dros waterprojectecombinatie mobilis-croonwolter&dros waterprojecten limburg vof', 'waterschapsbedrijf limburg']	['ergonomie_administratieve_ruimtes__en_kantoren', 'cybersecurity & privacy']		71111	Architecten (geen interieurarchitecten)	5652AA	Eindhoven	nan	nan	0.0	2020-12-22T16:20:04.051727+01:00
6879	06083025	weghorst architectuur	['weghorst architectuur']	['unknown']	www.weghorstarchitectuur.nl	71111	Architecten (geen interieurarchitecten)	7642CX	Wierden	nan	nan	0.0	2020-12-22T16:20:04.051796+01:00
6880	32146929	office for nomadic engineering	['office for nomadic engineering']	['unknown']		71111	Architecten (geen interieurarchitecten)	1402PE	Bussum	nan	nan	1.0	2020-12-22T16:20:04.051862+01:00
6881	68427697	novito concepten	['novito concepten', 'novito conceptenovito concepten']	['unknown', 'gezond_binnenklimaat_van_gebouwen']		71111	Architecten (geen interieurarchitecten)	7553GJ	Hengelo	nan	nan	3.0	2020-12-22T16:20:04.077872+01:00
6882	31026236	Inbo	['architektenburo inbo', 'inbo architecten bna', 'inbo']	['gezond_binnenklimaat_van_gebouwen']	www.inbo.com,www.inbo.com,www.inbo.com	71111	Architecten (geen interieurarchitecten)	3011KD	Rotterdam	nan	nan	15.0	2020-12-22T16:20:04.078025+01:00
6883	30065611	opl architecten	['architektenburo van overhagen an voerhagen architekten an overhagenpickkersluger architecten', 'opl architecteopl architecten']	['unknown']	www.oplarchitecten.nl,www.oplarchitecten.nl	71111	Architecten (geen interieurarchitecten)	3581BK	Utrecht	nan	nan	20.0	2020-12-22T16:20:04.078111+01:00
6884	08201011	ar-chitectuur	['ar-chitectuur']	['unknown', 'gezond_binnenklimaat_van_gebouwen']	www.ar-chitectuur.eu	71111	Architecten (geen interieurarchitecten)	8331GR	Steenwijk	nan	nan	1.0	2020-12-22T16:20:04.078185+01:00
6885	71433325	IPV Delft	['ipv delft international', 'ipv delft']	['nta ifd bouw bruggen rekenwerk', 'nta ifd bouw v. beweegbare bruggen', 'wg nta ifd bouw v. beweegbare bruggen / taakgroep staal en meubilair', 'wg nta ifd bouw v. beweegbare bruggen / taakgroep bewegingswerk', 'nta ifd bouw bruggen raakvlakteams', 'wg nta ifd bouw v. beweegbare bruggen / taakgroep beton']		71111	Architecten (geen interieurarchitecten)	2611BB	Delft	MKB, ZZP	nan	1.0	2020-12-22T16:20:04.078253+01:00
