kvk_number	name	sbi_code	sbi_code_description	city	all_names
34084613	Yamaha-Motor-Europe	46491.0	Groothandel in fietsen en bromfietsen	Schiphol-Rijk	['yamaha-motor-europe', 'yamaha motor europe', 'branche nederland', 'yamaha motor distributioyamaha motor europe']
24137858	Carrier Transicold	46692.0	Groothandel in machines en apparaten voor de warmte-, koel- en vriestechniek	Rotterdam	['carrier transicold ltd', 'carrier transicold']
24070891	Huntsman Holland	2059.0	Vervaardiging van overige chemische producten (rest)	Botlek Rotterdam	['huntsman polyurethanes', 'huntsman ici holland', 'huntsman holland', 'huntsmaici holland']
30189270	Dutch Daylight	8230.0	Organiseren van congressen en beurzen		['dutch daylight']
09155900	Stichting NHK	94993.0	Steunfondsen (niet op het gebied van welzijnszorg)		['stichting nhk']
09220971	gemeente oude ijsselstreek	8425.0	Brandweer	Silvolde	['brandweerkazerne oude ijsselstreek silvolde', 'brandweerkazerne gemeente oude ijsselstreek', 'post silvolde', 'gemeente oude ijsselstreek']
28014111	busch	4726.0	Winkels in tabaksproducten	Leiden	['firma g busch', 'firma busch', 'busch']
05022291	vebe floorcoverings	1393.0	Vervaardiging van vloerkleden en tapijt	Genemuiden	['interface iestments ebe floorcoverings', 'vebe floorcoveringsebe floorcoverings ifloor non wovensebe leinyl ebe floorcoverings', 'vebe floorcoverings']
08104729	lengkeek	6621.0	Risicoanalisten en schadetaxateurs	Amsterdam-Duivendrecht	['lengkeek', 'kmr consulting', 'laarman en de hossolengkeek']
08064013	mechatron	46901.0	Niet-gespecialiseerde groothandel in consumentenartikelen	Neede	['mechatron', 'mechatromechatron']
64768643	nathan projects	43222.0	Installatie van verwarmings- en luchtbehandelingsapparatuur	't Harde	['nathan projects']
56530021	palazzo	47911.0	Detailhandel via internet in voedingsmiddelen en drogisterijwaren	Eindhoven	['wigepa administratieve dienstverlening', 'wigepa concept buro', 'palazzo', 'palazzo italia']
27016368	zeilstra beheer	6832.0	Beheer van onroerend goed	's-Gravenhage	['zeilstra beheer', 'zvgm', 'zeilstra vastgoedmanagement', 'makelaarskantoor zeilstra & co']
27220515	duiker combustion engineers	2829.0	Vervaardiging van overige machines en apparaten voor algemeen gebruik (rest)	Wateringen	['duiker combustion engineers', 'ld duiker']
39033151	acp international	4665.0	Groothandel in bedrijfsmeubels	Dronten	['acp international', 'industriele handelsonderneming suspa benelux']
14110234	Politie Limburg	86923.0	Preventieve gezondheidszorg (geen arbobegeleiding)	Venlo	['politie limburg']
75639327	WA	47915.0	Detailhandel via internet in huis- en tuinartikelen	Zwolle	['', 'wa']
23040938	Steelco Benelux	47541.0	Winkels in witgoed	Vianen	['miele professional', 'miele nederland', 'steelco benelux']
55199984	Ultimo Vastgoed	8010.0	Particuliere beveiliging	Woerden	['ultimo vastgoed', 'ultimo vastgoedeiligheidsconcept mcm']
62393944	Ziggo Services	6190.0	Overige telecommunicatie	Utrecht	['upc nederland', 'ziggo zakelijk', 'ziggo', 'ziggo services']
34375908	Atomo	1814.0	Grafische afwerking en overige activiteiten verwant aan de drukkerij	Duivendrecht	['atomo desigatomo photo', 'atomo']
39060844	M Werkman	96021.0	Haarverzorging	Almere	['monique werkman haarmode cv', 'm werkmam werkman haarmode', 'm werkman']
20093227	Kinly	59111.0	Productie van films (geen televisiefilms)	Breda	['kinly benelux', 'mk2 audiovisueel', 'kinly', 'mk2 visuele media isions connected holding']
41241831	Woonzorggroep Samen	8710.0	Verpleeghuizen	Schagen	['woonzorggroep samezorgcentrum de brostichting woonzorggroep samezuster kueter stichting voor zorg', 'behandeling en wonestichting woonzorggroep samestichting woonzorggroep samen', 'woonzorggroep samen', 'verpleging']
32071217	Certicon Kwaliteitskeuringen	71203.0	Overige keuring en controle	Ede	['certicon kwaliteitskeuringecerticon kwaliteitskeuringen', 'certicon kwaliteitskeuringen', 'bodemexperts']
27294457	Groen Agro Control	161.0	Dienstverlening voor de akker- en/of tuinbouw	Delfgauw	['agro control', 'groen agro control', 'delft research group']
77358252	JOHAN	47528.0	Bouwmarkten en andere winkels in bouwmaterialen algemeen assortiment	Enschede	['johabouwmarkt joha', 'johan']
54267412	Roadmap	6190.0	Overige telecommunicatie	Delft	['roadmap', 'sound of data travel']
34091331	KLM Health Services	86922.0	Arbobegeleiding en reïntegratie	Schiphol	['klm arbo services', 'klm health services']
20123000	Norea	71203.0	Overige keuring en controle	Breda	['2-control', 'norea']
27157510	HIGH SECURITY International	46695.0	Groothandel in meet- en regelapparaten	Wateringen	['hisec', 'high security international', 'hi sec international']
64459918	Hamilton	47914.0	Detailhandel via internet in kleding en mode-artikelen	Zeist	['hamiltohamilton woods', 'hamilton woods', 'hamilton', 'orthogezondheid']
20078126	Maltha Glasrecycling	3832.0	Gesorteerd materiaal voorbereiden tot recycling	Heijningen	['handelsonderneming maltha', 'maltha glasrecycling', 'maltha glasrecycling nederland']
14600086	Koninklijke Mosa	52109.0	Opslag in distributiecentra en overige opslag (niet in tanks, koelhuizen e.d.)	Brunssum	['magazijn mosa brunssum', 'koninklijke mosa']
33160461	Jeveka	46741.0	Groothandel in ijzer- en metaalwaren	Almere	['jeveka']
14618150	Lawter Maastricht	20149.0	Vervaardiging van overige organische basischemicaliën (geen petrochemische producten)	Maastricht	['lawter maastricht', 'eka nobel paper chemicals and resins', 'akzo nobel ink & adhesive resins', 'hexion specialty chemicals maastricht', 'eka chemicals', 'albright & wilson maastricht']
04020132	Vepa Kantoor- en Projektmeubelen	31012.0	Vervaardiging van bedrijfsmeubels	Hoogeveen	['vepa kantoor- en projektmeubelevepa', 'vepa kantoor- en projektmeubelen', 'the furniture factoryepa epa office furnitureepa project furniture']
29011939	Gouda Refractories	2320.0	Vervaardiging van vuurvaste keramische producten	Gouda	['gouda refractories', 'gouda vuurvast']
24420135	Gate terminal	64923.0	Participatiemaatschappijen	Rotterdam	['gate terminal', 'gate terminal cv']
02084889	Gasunie Transport Services	3512.0	Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water	Groningen	['gas transport services', 'gasunie transport services']
74337017	Yacht Technology	7911.0	Reisbemiddeling	Amsterdam	['a day outside', 'mokum digital services', 'yacht technology', 'mokum technology consulting', 'nausail yacht charters', 'yacht days']
18106742	Van Oord	42111.0	Wegenbouw	Rotterdam	['ham-van oord werkendam', 'ham-van oord werkendaman oord werkendam', 'van oord', 'ballast ham nederland an oord', 'van oordan oord nederlandan oord nederland', 'aannemers- en handelsbedrijf van oord werkendam', 'ballast ham nederland']
20118901	ASC Group	7721.0	Verhuur van sport- en recreatieartikelen	Etten-Leur	['de beer service', 'asc-group', 'asc rent', 'asc group']
02061622	HaemoScan	72193.0	Speur- en ontwikkelingswerk op het gebied van gezondheid en voeding (niet biotechnologisch)	Groningen	['haemoscan', 'haemoscahaemoscahaemoscan']
01099049	Accell Services	6203.0	Beheer van computerfaciliteiten	Heerenveen	['accell it services', 'it services', 'accell services', 'accell it']
61067083	Steuma Instruments	2651.0	Vervaardiging van meet-, regel-, navigatie- en controleapparatuur	Breda	['ex-solutions', 'ex-zone products', 'ex-products', 'ex-zone group', 'ex-zone', 'steuma instruments', 'ex-zone solutions']
40506039	TVVL	85322.0	Educatie		['tvvl']
40532874	Koninklijke Nederlandse Krachtsport en Fitnessbond	93196.0	Overkoepelende organen en samenwerkings- en adviesorganen op het gebied van sport		['koninklijke nederlandse krachtsport en fitnessbond']
52963969	getgripp	6810.0	Handel in eigen onroerend goed	Rotterdam	['getgripp']
62977199	molsbergen development	6810.0	Handel in eigen onroerend goed	's-Gravenhage	['molsbergen development']
02020914	rixona	1031.0	Vervaardiging van aardappelproducten	Warffum	['rasdirect', 'aviko rixona', 'rixona']
34127784	stichting doen	88993.0	Lokaal welzijnswerk	Amsterdam	['stichting doen', 'stichting doestichting doen doet']
56502044	ongehinderd	6399.0	Overige dienstverlenende activiteiten op het gebied van informatie (rest)	Eindhoven	['ongehinderd', 'accessibelcom', 'ongehinderd ltd', 'seatcamtv', 'accessibel', 'ongehinderdnl']
34180285	pricewaterhousecoopers	69201.0	Registeraccountants	Arnhem	['pricewaterhousecoopers accountants', 'pricewaterhousecoopers advisory', 'pricewaterhousecoopers']
64982718	coöperatie morgen groene energie ua	35113.0	Productie van elektriciteit door zonnecellen, warmtepompen en waterkracht	Mierlo	['coöperatie morgen groene energie ua', 'coöperatieve zonneparken eeneind ua']
22034614	dwt groep	43221.0	Loodgieters- en fitterswerk; installatie van sanitair	Zierikzee	['dwt groep', 'deltatechniek sint philipsland']
71908463	fouadon	35113.0	Productie van elektriciteit door zonnecellen, warmtepompen en waterkracht	Ulft	['cleanheating', 'fouadofouadon', 'fouadon', 'sun-lease']
27276849	krijgsman groep	6612.0	Commissionairs en makelaars in effecten, beleggingsadviseurs e.d.	's-Gravenzande	['krijgsman groep']
08127255	oxycom fresh air	2825.0	Vervaardiging van machines en apparaten voor industriële koeltechniek en klimaatregeling	Raalte	['world link capital', 'oxycom fresh air']
68899009	Stichting WEW	94996.0	Overige ideële organisaties (rest)		['stichting wew']
24223823	itho daalderop	4614.0	Handelsbemiddeling in machines, technische benodigdheden, schepen en vliegtuigen	Schiedam	['itho daalderop nederland', 'itho', 'itho daalderop']
50570951	Itho Daalderop	46692.0	Groothandel in machines en apparaten voor de warmte-, koel- en vriestechniek	Schiedam	['itho daalderop nederland', 'itho daalderop export', 'daalderop & itho export', 'itho daalderop']
09107206	Howden Thomassen Compressors	2813.0	Vervaardiging van niet-hydraulische pompen en compressoren	Rheden	['howden thomassen compressors', 'thomassen compression systems']
41110210	Katholiek Onderwijs Vlaanderen	85201.0	Basisonderwijs voor leerplichtigen	Axel	['katholiek onderwijs vlaanderen', 'katholiek onderwijs vlaanderekath onderwijs midden zeeuws-vlaanderekapriom stichting voor katholiek primair onderwijs in midden zeeuws-vlaanderestichting katholiek schoolbestuur terneuzen zeeuws-vlaanderestichting katholiek onderwijs midden zeeuws-vlaanderekaprion stichting voor katholiek onderwijs   in midden zeeuws-vlaanderekapriom stichting voor katholiek onderwijs   in midden zeeuws-vlaandere']
60287241	PCG	47919.0	Detailhandel via internet in een algemeen assortiment non-food	Oldenzaal	['pcg']
14103106	Thomas Regout	46699.0	Groothandel in overige machines, apparaten en toebehoren voor industrie en handel (rest)	Maastricht	['thomas regout']
24417712	KoreNet	3821.0	Behandeling van onschadelijk afval	Groot-Ammers	['korenet']
34216182	Houthoff Buruma	69103.0	Notariskantoren	Amsterdam	['houthoff buruma coöperatief ua', 'houthoff coöperatief ua', 'houthoff', 'houthoff buruma']
17078392	DELA Uitvaartverzorging	96031.0	Uitvaartverzorging	Eindhoven	['goetzee uitvaartverzorging', 'brok dela holding', 'boxtart dela', 'clingendaelhuys dela', 'rgu uitvaartzorg', 'crematorium heeze', 'pace delaentura dela', 'begrafenis- en crematieonderneming lubbers & de witandawe', 'dela uitvaartverzorging', 'uitvaartverzorging de wit', 'de haan en van de kamp uitvaartverzorging', 'daemen dela', 'raateland/greeve uitvaartverzorging', 'boschhuizedela uitvaartvervoer', 'lichtenberg uitvaartzorg', 'auv & de wit', 'uitvaartverzorging de haan en van de kamp', 'dela heerhugowaard', 'krematorium berkendonk', 'cvs facilitaire dienstefuneris', 'henneken vierling uitvaartzorg', 'basic uitvaartehenneken uitvaartzorg', 'goetzee dela uitvaartverzorging', 'in pace dela uitvaartverzorging', 'crematorium tussen de bergebarbara dela uitvaartverzorging', 'krematorium maaslanden', 'krematorium nedermaas', 'begrafenis- en crematieonderneming van dalen & de wit', 'rouwcentrum nijmegeventura dela uitvaartcentrum', 'rgu dela', 'tap', 'den en rust', 'uitvaartcentrum p daemede wit dela']
24323732	Nederlandse Orde van Advocaten	69101.0	Advocatenkantoren, bewindvoerders en curatoren	's-Gravenhage	['mr rrgm van beurden', 'nederlandse orde van advocaten', 'nederlandse orde van advocatevan beurden advocaat']
24293514	Sound of Data	6190.0	Overige telecommunicatie	Rotterdam	['sound of data', 'the sound of data']
53902394	Tytsjerksteradiel	88999.0	Overig maatschappelijk advies, gemeenschapshuizen en samenwerkingsorganen op het gebied van welzijn	Burgum	['stichting voedselbank tytsjerksteradiel', 'tytsjerksteradiel']
24190036	Secured Documents	18129.0	Overige drukkerijen (rest)	Ridderkerk	['pisc', 'holland computerrepro ridderkerk', 'secured documents', 'e-id box', 'secureddocuments']
75242060	SRK Rechtsbijstand	69102.0	Rechtskundige adviesbureaus	's-Gravenhage	['srk rechtsbijstand']
01070263	Omrin Afvalsturing Friesland	3821.0	Behandeling van onschadelijk afval	Leeuwarden	['omrin afvalsturing friesland', 'omriafvalsturing friesland']
08003231	Coldenhove Papier	17121.0	Vervaardiging van grafisch papier en karton	Eerbeek	['wa sanders papierfabriek coldenhove', 'neenah coldenhove', 'papierfabr coldenhov', 'coldenhove papier']
02063506	Paperfoam	17122.0	Vervaardiging van papier en karton voor verpakking	Barneveld	['paperfoam']
62839306	Institute for Positive Health	86929.0	Samenwerkingsorganen op het gebied van gezondheidszorg en overige gezondheidszorgondersteunende diensten	Utrecht	['institute for positive health', 'stichting institute for positive health']
33249233	Ymere	88999.0	Overig maatschappelijk advies, gemeenschapshuizen en samenwerkingsorganen op het gebied van welzijn	Amsterdam	['stichting vrienden zomers buiten', 'ymere', 'sv ymere', 'stichting vrienden ymere', 'stichting de woonmaatschappij holding']
41212857	Ymere	68203.0	Verhuur van overige woonruimte	Amsterdam	['stichting ymere', 'locatie amsterdam-west', 'stichting het woningbedrijf amsterdam', 'ymere']
30187022	Bizzy Diamond	46499.0	Groothandel in overige consumentenartikelen (non-food) (rest)	Vianen	['bizzy diamond', 'pharmco', 'bizzy diamond healthcare']
10019285	Lincoln Electric Smitweld	2593.0	Vervaardiging van artikelen van draad en van kettingen en veren	Nijmegen	['lincoln smitweld', 'lincoln electric smitweld']
58071792	Kobelco Construction Machinery Europe	4663.0	Groothandel in machines voor de bouw	Almere	['kobelco construction machinery europe']
35027843	MANN+HUMMEL Vokes Air	46699.0	Groothandel in overige machines, apparaten en toebehoren voor industrie en handel (rest)	Nieuwegein	['mann+hummel vokes air okes', 'mann+hummel vokes air', 'mcleod russel filter okes-air']
09049659	Parenco Hout	46731.0	Groothandel in hout en plaatmateriaal	Doorwerth	['parenco hout']
27179488	CompositesNL	2060.0	Vervaardiging van synthetische en kunstmatige vezels		['compositesnl']
30157532	Büchel	2651.0	Vervaardiging van meet-, regel-, navigatie- en controleapparatuur	Veenendaal	['büchel']
64619591	Stichting Bodembeheer Nederland	3900.0	Sanering en overig afvalbeheer	's-Hertogenbosch	['stichting bodembeheer nederland']
50845764	Panaxea	72112.0	Biotechnologisch speur- en ontwikkelingswerk op het gebied van medische producten en farmaceutische processen en van voeding	Amsterdam	['panaxea']
65533305	Segway Europe	46499.0	Groothandel in overige consumentenartikelen (non-food) (rest)	Amsterdam	['segway-ninebot emea', 'segway europe']
32092740	Branchevereniging Spelen	88999.0	Overig maatschappelijk advies, gemeenschapshuizen en samenwerkingsorganen op het gebied van welzijn		['branchevereniging spelen', 'branchevereniging spele']
73284459	firma groothuis	2599.0	Vervaardiging van overige producten van metaal (rest)	Zwolle	['zwolse zonwering', 'stopmuggennl', 'firma groothuis']
30049763	pittsburgh corning nederland	46738.0	Groothandel gespecialiseerd in overige bouwmaterialen	Vianen	['pittsburgh corning nederland']
30207949	switchs	74103.0	Interieur- en ruimtelijk ontwerp	Utrecht	['switchs']
09037796	the shirtmakers	46421.0	Groothandel in bovenkleding	Hoevelaken	['men of all nations', 'the shirtmakers', 'haggenburg textiles', 'party editiotsm', 'chris cayne']
22022906	total	96022.0	Schoonheidsverzorging, pedicures en manicures	Middelburg	['total', 'total beauty']
61456225	united care	88101.0	Thuiszorg	Rijsenhout	['mhccare', 'united care', 'mhc-care', 'united care holding']
70358761	warmtebedrijf holding	3530.0	Productie en distributie van stoom en gekoelde lucht	Rotterdam	['warmtebedrijf holding']
24304845	kievit warmte	43221.0	Loodgieters- en fitterswerk; installatie van sanitair	Middelharnis	['kievit warmte']
56996853	van tilburg	47221.0	Winkels in vlees en vleeswaren	Sliedrecht	['van tilburg', 'slagerij van tilburgan tilburg']
24281570	vinmar?	4612.0	Handelsbemiddeling in brandstoffen, ertsen, metalen en chemische producten	Hoofddorp	['vinmar?inmar international inmar?', 'vinmar?']
